critics_reviews_count,description,developer,genre,genre_tags,link,maturity_rating,metascore,platform,publisher,release_date,title,user_reviews_count,user_score
4,Become the squirrel. The kitsune have taken the sacred relics of your clan. Vengeance will be yours! Sneak through beautifully hand-painted levels as you retrieve the stolen artifacts from the villainous samurai. Steal back precious acorns as you dodge an ever-increasing number of vigilant foxes. Snatch victory with your tiny paw!,NinjaBee,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/nutjitsu,E,50,Xbox One,NinjaBee,2014-05-08,Nutjitsu,17,44
36,"Super Time Force is a frantic, hyper-action videogame filled with total mayhem, total madness and total non-stop shooty-shooty-bam-bam destruction. And yet, it also has super sweet, soothing, perhaps even sublime, moments of sloooow motion. Every level in Super Time Force contains 3 mysterious inter-dimensional objects called Shards, which can be used to control the flow of time, slowing it down like velvety smooth molasses, allowing players to unleash a truly heroic level of dodging, weaving, sniping and precision acrobatics.",Capy Games,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/super-time-force,T,80,Xbox One,Capybara Games,2014-05-14,Super Time Force,117,65
4,"New and specially improved version of the zombie smashing hit, exclusively for the Xbox One. Insane mix of cars, speed, explosions, blood and zombies! Fight through an epic narrative campaign or test yourself in the Slaughter and Blood Race modes. Engage huge bosses, save survivors, drive crazy vehicles such as a bulldozer, fire truck or even a tank and smash everything in your way. Take part in the Blood Race tournament - chase other cars and take them down without mercy on brutal racing tracks. Jump into the Slaughter mode and survive as long as possible on specially crafted arenas. Experience super smooth gameplay at 60 frames per second and extra crisp visuals. Zombie Driver Ultimate Edition includes all DLC content that was ever created for the game.",EXOR Studios,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/zombie-driver-ultimate-edition,M,61,Xbox One,EXOR Studios,2014-06-24,Zombie Driver: Ultimate Edition,18,59
13,"Dead Rising 3 has some new downloadable content, and boy is it something else. Styled Super Ultra Dead Rising 3 Arcade Remix Hyper Edition EX Plus Alpha, its an expansion of the Dead Rising 3 universe, starring characters Nick, Annie, Chuck, and Frank... sort of. See, characters in ""Super Ultra..."" are actually cosplayers, dressed in various outfits from the history of other Capcom titles, from Rival Schools to Street Fighter to Dino Crisis. When the characters wear a given costume, they get, more or less, the powers associated with that particular character. So, in costume as Chun-Li from Street Fighter II, Annie gets her famous Flash Kick, whereas dressing up as Mayor Mike Haggar from Final Fight yields his timeless 360 spinning punch.",Capcom Vancouver,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/super-ultra-dead-rising-3-arcade-remix-hyper-edition-ex-plus-alpha,M,75,Xbox One,Capcom,2014-06-09,Super Ultra Dead Rising 3' Arcade Remix Hyper Edition EX Plus Alpha,31,60
8,"Sixty Second Shooter Prime is a twin stick shooter with a sixty second time limit. Youll be surprised how fun that is. You have one minute  and one life!  with which to deal as much destruction as possible. The enemy hordes are relentless, so only the sharpest wits and the fastest reflexes will prevail. Will you press your luck and fly to the deep levels where the truly treacherous foes await? The clock is always ticking in this fast-paced dual-stick shooter. But thankfully, our intrepid scientists at Happion Laboratories have developed all-new weapons to help you in those sixty seconds of hell. Use missiles to build a large chain bonus or lure your opponents into deadly remote-detonating bombs. With these tools at your disposal, you can develop all kinds of strategies to make that minute last a lifetime!",Happion Laboratories,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/sixty-second-shooter-prime,E,61,Xbox One,Happion Laboratories,2014-06-18,Sixty Second Shooter Prime,15,72
12,Sniper Elite 3 continues  the story of elite OSS sniper Karl Fairburne during World War II. The title takes players to the unforgiving yet exotic terrain of WWII’s North Africa conflict in a battle against a deadly new foe.,Rebellion,Xbox One Action Games,Shooter,http://www.metacritic.com/game/xbox-one/sniper-elite-iii,M,63,Xbox One,505 Games,2014-07-01,Sniper Elite III,68,66
5,"Invasion, is the third DLC Pack for Call of Duty: Ghosts, featuring four multiplayer maps and",Infinity Ward,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/call-of-duty-ghosts---invasion,M,73,Xbox One,Activision,2014-06-03,Call of Duty: Ghosts - Invasion,30,63
16,"The story of crossed destinies and a broken love in a world torn apart. All of them will try to survive the horror of the trenches following their faithful canine companion. In Valiant Hearts: The Great War, the lives of all these characters are inextricably drawn together over the course of the game. Friendship, love, sacrifice, and tragedy befall each one as they help each other to retain their humanity against the horrors of war.",Ubisoft Montpellier,Xbox One Action Games,Platformer,http://www.metacritic.com/game/xbox-one/valiant-hearts-the-great-war,T,81,Xbox One,Ubisoft,2014-06-25,Valiant Hearts: The Great War,177,80
19,"Metro Redux includes Metro 2033 and Metro: Last Light, rebuilt and remastered for Next Gen at 60FPS. Rebuilt and Remastered for Next Gen with 2 complete single player campaigns, all previous add-on content included, new modes and features, and many gameplay improvements, this is the definitive version of the series.",4A Games,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/metro-redux,M,84,Xbox One,Deep Silver,2014-08-26,Metro Redux,198,82
6,"Set in the far reaches of outer space during a new Dark Age, WARFRAME introduces the Tenno, a race on the brink of extinction after being enslaved by the Grineer for centuries. Players enter WARFRAME on the cusp of the Grineer's victory over the Tenno until they begin to arm themselves with WARFRAMES - an ancient exo-skeletal technology only they can operate. Hidden within the Orokin Derelicts of a lost civilization, new WARFRAMES lie dormant and undiscovered.  These artifacts are the Tenno's only hope for survival.",Digital Extremes,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/warframe,M,62,Xbox One,Digital Extremes,2014-09-02,Warframe,87,65
5,"Pinball FX is back, and it's better than ever! Pinball FX 2 offers improved graphics and a host of new features for novices and experts alike: a new state-of-the-art physics model that surpasses anything available so far, Operators Menu with custom settings and advanced play info, automatic in-game challenges against your friends, and split-screen local multiplayer mode-a first in video pinball history! Pinball FX 2 also offers full backward compatibility for Pinball FX owners-download Pinball FX 2 free and play all your Pinball FX tables within Pinball FX 2!",Zen Studios,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/pinball-fx-2,E10+,85,Xbox One,Zen Studios,2014-08-14,Pinball FX 2,41,70
7,"Guacamelee! is a Metroid-vania style action-platformer set in a magical Mexican inspired world. The game draws its inspiration from traditional Mexican culture and folklore, and features many interesting and unique characters. Guacamelee builds upon the classic open-world Metroid-vania style of games, by adding a strong melee combat component, a new dimension switching mechanic, and cooperative same-screen multiplayer for the entire story. The game also blurs the boundaries between combat and platforming by making many of the moves useful and necessary for both of these.",DrinkBox Studios,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/guacamelee!-super-turbo-championship-edition,E10+,88,Xbox One,DrinkBox Studios,2014-07-02,Guacamelee! Super Turbo Championship Edition,182,70
6,"Meet Ray, he lives in a world where everything is made out of paper and stickers. One day he has an accident and wakes up with a giant pink spaghetti arm sticking out of his brain. This gives him awesome powers and he can suddenly change the world around him by folding it, tearing it, pulling stickers off and sticking them elsewhere! And if that weren't enough, Ray can also read peoples minds! Digging into the brains of his fellow citizens, Ray can hear their thoughts and use that to his advantage. Unfortunately, Ray doesn't have much time to get to grips with his new abilities. He is framed by 'The Man' with a crime he didn't commit, and is on the run. Can you help to get Ray out of this sticky situation?",Zoink!,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/stick-it-to-the-man!,T,76,Xbox One,Ripstone,2014-08-28,Stick it to the Man!,11,72
19,Dance Central Spotlight is a rhythm-and-dance simulation game in which players perform dance steps by following the movements of on-screen characters.,Harmonix Music Systems,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/dance-central-spotlight,T,74,Xbox One,Microsoft Game Studios,2014-09-02,Dance Central Spotlight,47,70
6,"Entitled Frontier's Edge, the DLC features three new maps for Titanfall: Dig Site, an isolated mining outpost, Haven, an exclusive beach resort, and Export, a mining hub on the side of a mountain.",Respawn Entertainment,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/titanfall-frontiers-edge,NA,75,Xbox One,Electronic Arts,2014-07-31,Titanfall: Frontier's Edge,72,59
8,"Fans will experience WARRIORS OROCHI 3 in a brand new light as they enter the fray with the implementation of new generation console features, new storylines and scenarios.",Omega Force,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/warriors-orochi-3-ultimate,T,73,Xbox One,Koei Tecmo Games,2014-09-02,Warriors Orochi 3 Ultimate,23,70
10,Flockers is a modern day take on the classic A to B puzzle genre with a generous helping of dark humour for good measure.,Team 17,Xbox One Action Games,Puzzle,http://www.metacritic.com/game/xbox-one/flockers,T,65,Xbox One,Team 17,2014-09-19,Flockers,9,49
